Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,USG%,TS%,PTS_per_TSA,FT_rate,3P_rate,AST_TO,TOV%,TRB%_approx,STL_per_min,BLK_per_min,STL%,BLK%,Raw_EFF,PF_per_min,Load,Creation_proxy,PTS_log,AST_log,TRB_log,STL_log,BLK_log,TOV_log
OG Anunoby,25.0,67.0,67.0,35.6,6.3,13.2,0.476,2.1,5.5,0.387,4.2,7.7,0.539,0.556,2.1,2.5,0.838,1.4,3.5,5.0,2.0,1.9,0.7,2.0,3.0,16.8,2023,45.78650399255505,0.5874121766348416,1.1748243532696832,0.189393795913791,0.41666635101034016,0.9999950000249999,12.269931122741644,14.044939875016887,0.05337077152506417,0.01966291582502364,5.337077152506417,1.9662915825023641,0.48033694372557756,0.08426963925010132,18.299999999999997,1.2400000000000002,2.8791984572980396,1.0986122886681098,1.791759469228055,1.0647107369924282,0.5306282510621704,1.0986122886681098
OG Anunoby,24.0,48.0,48.0,36.0,6.4,14.5,0.443,2.4,6.6,0.363,4.0,7.9,0.511,0.526,1.9,2.5,0.754,1.5,4.0,5.5,2.6,1.5,0.5,1.7,2.7,17.1,2022,48.055542206793824,0.5480765717457874,1.0961531434915748,0.1724136741974661,0.4551720998813104,1.5294027682190106,9.826583915269413,15.277773533951795,0.0416666550925958,0.013888885030865269,4.16666550925958,1.3888885030865268,0.466666537037073,0.07499997916667245,19.9,1.375,2.89591193827178,1.2809338454620642,1.8718021769015913,0.9162907318741551,0.4054651081081644,0.9932517730102833
OG Anunoby,26.0,50.0,50.0,34.0,5.6,11.5,0.489,2.0,5.3,0.382,3.6,6.2,0.581,0.577,1.3,1.8,0.753,0.9,3.2,4.2,2.1,1.4,0.7,1.6,2.4,14.7,2024,40.85881151211426,0.5979493996506674,1.1958987993013348,0.15652160302469303,0.4608691644615961,1.312491796926269,11.517411807218682,12.352937543253663,0.04117645847751221,0.020588229238756105,4.117645847751221,2.0588229238756104,0.44411751643602443,0.07058821453287807,15.991999999999999,1.155,2.7536607123542622,1.1314021114911006,1.6486586255873816,0.8754687373538999,0.5306282510621704,0.9555114450274363
OG Anunoby,23.0,43.0,43.0,33.3,5.8,12.1,0.48,2.4,6.1,0.398,3.4,6.0,0.562,0.58,1.9,2.4,0.784,1.3,4.3,5.5,2.2,1.5,0.7,1.7,2.7,15.9,2021,44.612599215435665,0.6042865580065689,1.2085731160131379,0.1983469435149227,0.5041318147670952,1.294110034646855,11.443180234800598,16.516511556603135,0.04504503151800855,0.02102101470840399,4.504503151800855,2.1021014708403993,0.5195193635076986,0.0810810567324154,17.055999999999997,1.235,2.827313621929028,1.1631508098056809,1.8718021769015913,0.9162907318741551,0.5306282510621704,0.9932517730102833
Obi Toppin,22.0,62.0,0.0,11.0,1.7,3.4,0.498,0.4,1.4,0.306,1.3,2.0,0.629,0.56,0.3,0.4,0.731,0.4,1.8,2.2,0.5,0.3,0.2,0.4,0.9,4.1,2021,36.14542168598029,0.5732646161504021,1.1465292323008043,0.11764671280378587,0.41176349481325053,1.2499687507812303,10.060336870380105,19.99998181819835,0.027272702479361383,0.01818180165290759,2.727270247936138,1.818180165290759,0.4636359421491435,0.08181810743808415,4.476000000000001,0.305,1.62924053973028,0.4054651081081644,1.1631508098056809,0.26236426446749106,0.18232155679395465,0.33647223662121295
Obi Toppin,23.0,72.0,10.0,17.1,3.5,6.6,0.531,0.7,2.3,0.308,2.8,4.2,0.655,0.586,1.3,1.7,0.758,1.0,2.8,3.7,1.1,0.3,0.5,0.8,1.4,9.0,2022,47.649094942049736,0.6124107071166207,1.2248214142332414,0.25757536731004954,0.3484843204783023,1.3749828127148411,9.818348283814085,21.63741424712617,0.017543849389561758,0.029239748982602932,1.7543849389561759,2.923974898260293,0.6023388290416204,0.0818712971512882,9.248000000000001,0.67,2.302585092994046,0.7419373447293773,1.547562508716013,0.26236426446749106,0.4054651081081644,0.5877866649021191
Obi Toppin,25.0,82.0,28.0,21.1,4.0,7.1,0.573,1.2,3.1,0.403,2.8,4.0,0.706,0.661,0.9,1.2,0.77,1.0,2.9,3.9,1.6,0.6,0.5,0.8,1.7,10.3,2024,39.94310903170188,0.6751433204728363,1.3502866409456726,0.1690138464593712,0.4366191033533756,1.9999750003124963,9.492157697961915,18.48340356236798,0.028436005480566122,0.023696671233805103,2.843600548056612,2.36966712338051,0.6018954493386496,0.08056868219493735,10.028,0.8350000000000001,2.424802725718295,0.9555114450274363,1.589235205116581,0.4700036292457355,0.4054651081081644,0.5877866649021191
Obi Toppin,24.0,67.0,5.0,15.7,2.8,6.3,0.446,1.3,3.7,0.344,1.5,2.6,0.593,0.548,0.6,0.7,0.809,0.4,2.4,2.8,1.0,0.3,0.2,0.6,1.0,7.4,2023,45.91079878293071,0.5599265134283998,1.1198530268567997,0.11111093474454803,0.5873006550783254,1.6666388893518442,8.32407280234073,17.834383544978635,0.01910826808390568,0.012738845389270455,1.910826808390568,1.2738845389270455,0.477706702097642,0.06369422694635227,8.208,0.5700000000000001,2.128231705849268,0.6931471805599453,1.33500106673234,0.26236426446749106,0.18232155679395465,0.4700036292457355
Ochai Agbaji,22.0,59.0,22.0,20.5,2.8,6.5,0.427,1.4,3.9,0.355,1.4,2.7,0.532,0.532,0.9,1.2,0.812,0.7,1.3,2.1,1.1,0.3,0.3,0.7,1.7,7.9,2023,37.697542586564595,0.5620367643187759,1.1240735286375518,0.18461510059215294,0.599999076924497,1.571406122769675,9.057959293530935,10.243897442001249,0.014634139202858925,0.014634139202858925,1.4634139202858927,1.4634139202858927,0.34146324806670825,0.08292678881620058,8.828,0.615,2.186051276738094,0.7419373447293773,1.1314021114911006,0.26236426446749106,0.26236426446749106,0.5306282510621704
Ochai Agbaji,23.0,78.0,28.0,21.0,2.3,5.6,0.411,0.8,2.7,0.294,1.5,2.8,0.523,0.483,0.5,0.7,0.661,0.9,1.8,2.8,1.1,0.6,0.6,0.8,1.5,5.8,2024,31.94284193198003,0.4908590202115434,0.9817180404230867,0.12499977678611289,0.4821419961750069,1.3749828127148411,11.926040658854118,13.333326984130007,0.028571414965992872,0.028571414965992872,2.8571414965992874,2.8571414965992874,0.31428556462592155,0.07142853741498219,7.807999999999999,0.51,1.916922612182061,0.7419373447293773,1.33500106673234,0.4700036292457355,0.4700036292457355,0.5877866649021191
Olivier Sarr,24.0,15.0,0.0,6.5,0.7,1.3,0.579,0.1,0.4,0.333,0.6,0.9,0.692,0.632,0.7,1.0,0.667,0.7,1.7,2.4,0.1,0.0,0.5,0.2,1.2,2.3,2024,29.846107929064726,0.6609157418635524,1.3218314837271048,0.7692248521165221,0.3076899408466089,0.4999750012499375,10.30922521017933,36.92302011843059,0.0,0.07692295858006373,0.0,7.692295858006373,0.6461528520725353,0.18461510059215294,2.04,0.135,1.1939224684724346,0.09531017980432487,1.2237754316221157,0.0,0.4054651081081644,0.18232155679395465
Olivier Sarr,23.0,9.0,1.0,12.7,1.7,3.3,0.5,0.1,0.9,0.125,1.6,2.4,0.636,0.517,0.6,0.8,0.714,1.3,2.1,3.4,0.4,0.1,0.6,0.4,1.9,4.0,2023,31.905486688593157,0.5476436263865653,1.0952872527731305,0.24242350780755212,0.2727264462834961,0.9999750006249843,9.87164394954603,26.771632463281527,0.00787400954802398,0.04724405728814387,0.7874009548023979,4.7244057288143875,0.4960626015255106,0.14960618141245557,4.452,0.28,1.6094379124341003,0.33647223662121295,1.4816045409242156,0.09531017980432487,0.4700036292457355,0.33647223662121295
Olivier Sarr,22.0,22.0,2.0,19.1,2.6,4.6,0.574,0.6,1.3,0.448,2.0,3.3,0.625,0.639,1.1,1.3,0.828,1.5,2.7,4.2,0.9,0.3,0.7,1.0,2.4,7.0,2022,32.314119207267424,0.6767194959019802,1.3534389918039604,0.2826080812867799,0.2826080812867799,0.8999910000899991,16.202177248578664,21.989517282975243,0.01570679805926803,0.0366491954716254,1.570679805926803,3.6649195471625404,0.518324335955845,0.12565438447414423,7.072,0.53,2.0794415416798357,0.6418538861723948,1.6486586255873816,0.26236426446749106,0.5306282510621704,0.6931471805599453
Olivier-Maxence Prosper,21.0,40.0,1.0,8.4,1.0,2.6,0.385,0.3,1.1,0.289,0.7,1.5,0.458,0.447,0.7,1.0,0.683,0.6,1.4,2.0,0.6,0.2,0.1,0.2,0.5,3.0,2024,38.57138265311589,0.49341942954135015,0.9868388590827003,0.3846139053311333,0.4230752958642467,2.9998500074996244,6.172820454257857,23.80949546488635,0.02380949546488635,0.011904747732443176,2.380949546488635,1.1904747732443175,0.45238041383284056,0.05952373866221588,3.8400000000000003,0.27,1.3862943611198906,0.4700036292457355,1.0986122886681098,0.18232155679395465,0.09531017980432487,0.18232155679395465
Omer Yurtseven,25.0,48.0,12.0,11.4,2.1,3.8,0.538,0.1,0.5,0.208,2.0,3.3,0.588,0.552,0.4,0.6,0.679,1.5,2.8,4.3,0.6,0.2,0.4,0.8,1.1,4.6,2024,42.66662923979891,0.5659434893122802,1.1318869786245604,0.15789432133073333,0.13157860110894445,0.7499906251171861,16.447334606631156,37.719265158539336,0.017543844259785737,0.035087688519571475,1.7543844259785737,3.5087688519571474,0.6491222376120722,0.09649114342882156,5.4639999999999995,0.35,1.7227665977411035,0.4700036292457355,1.667706820558076,0.18232155679395465,0.33647223662121295,0.5877866649021191
Omer Yurtseven,23.0,56.0,12.0,12.6,2.3,4.4,0.526,0.0,0.2,0.091,2.3,4.2,0.547,0.528,0.7,1.1,0.623,1.5,3.7,5.3,0.9,0.3,0.4,0.7,1.5,5.3,2022,44.31742514490069,0.5425869316401891,1.0851738632803782,0.24999943181947315,0.04545444214899512,1.285695918629734,12.535794169423049,42.0634586797947,0.02380950491309134,0.03174600655078846,2.380950491309134,3.1746006550788453,0.7142851473927403,0.1190475245654567,6.484000000000001,0.44500000000000006,1.840549633397487,0.6418538861723948,1.840549633397487,0.26236426446749106,0.33647223662121295,0.5306282510621704
Omer Yurtseven,24.0,9.0,0.0,9.2,1.8,3.0,0.593,0.3,0.8,0.429,1.4,2.2,0.65,0.648,0.6,0.7,0.833,0.9,1.7,2.6,0.2,0.2,0.2,0.4,1.8,4.4,2023,40.30430401706085,0.6650524031063993,1.3301048062127987,0.2333325555581481,0.26666577778074074,0.4999875003124922,10.787457423253983,28.2608388469143,0.021739106805318695,0.021739106805318695,2.1739106805318693,2.1739106805318693,0.6413036507569014,0.19565196124786824,3.908,0.26,1.6863989535702288,0.18232155679395465,1.2809338454620642,0.18232155679395465,0.18232155679395465,0.33647223662121295
Onuralp Bitim,24.0,23.0,1.0,11.7,1.4,3.7,0.381,0.5,1.9,0.273,0.9,1.7,0.5,0.452,0.2,0.2,0.8,0.3,1.1,1.4,0.6,0.1,0.1,0.4,1.0,3.5,2024,35.79484120099043,0.4619839968743482,0.9239679937486964,0.05405390796241091,0.5135121256429036,1.4999625009374764,9.551075570497682,11.965801738630994,0.008547001241879282,0.008547001241879282,0.8547001241879282,0.8547001241879282,0.25641003725637834,0.08547001241879282,4.788,0.29500000000000004,1.5040773967762742,0.4700036292457355,0.8754687373538999,0.09531017980432487,0.09531017980432487,0.33647223662121295
Onyeka Okongwu,20.0,50.0,4.0,12.0,1.9,3.0,0.644,0.0,0.1,0.0,1.9,2.9,0.658,0.644,0.7,1.1,0.632,1.2,2.0,3.3,0.4,0.5,0.7,0.6,2.0,4.6,2021,34.03330497224586,0.6601588399574053,1.3203176799148106,0.3666654444485185,0.03333322222259259,0.6666555557407378,14.691442969042685,27.49997708335243,0.041666631944473384,0.05833328472226273,4.166663194447338,5.833328472226273,0.6166661527782059,0.16666652777789354,4.484,0.31,1.7227665977411035,0.33647223662121295,1.4586150226995167,0.4054651081081644,0.5306282510621704,0.4700036292457355
Onyeka Okongwu,21.0,48.0,6.0,20.7,3.3,4.7,0.69,0.0,0.0,,3.3,4.7,0.69,0.69,1.7,2.3,0.727,2.4,3.5,5.9,1.1,0.6,1.3,0.9,3.1,8.2,2022,31.94201355458283,0.7177858582180353,1.4355717164360706,0.48936066093476394,0.0,1.2222086421261986,13.611594658810256,28.50240168966102,0.02898549324372307,0.06280190202806665,2.8985493243723073,6.280190202806666,0.6859900067681126,0.14975838175923586,7.712,0.63,2.2192034840549946,0.7419373447293773,1.9315214116032138,0.4700036292457355,0.832909122935104,0.6418538861723948
Onyeka Okongwu,23.0,55.0,8.0,25.5,4.1,6.6,0.611,0.4,1.3,0.333,3.6,5.4,0.676,0.642,1.7,2.1,0.793,2.6,4.2,6.8,1.3,0.5,1.1,0.8,2.9,10.2,2024,32.643124453676684,0.6778300400982986,1.3556600801965972,0.31818133608888477,0.19696939853121437,1.6249796877539031,9.610752509908085,26.66665620915443,0.019607835447907666,0.04313723798539687,1.9607835447907669,4.313723798539687,0.6352938685122086,0.11372544559786447,9.624,0.77,2.4159137783010487,0.832909122935104,2.0541237336955462,0.4054651081081644,0.7419373447293773,0.5877866649021191
Onyeka Okongwu,22.0,80.0,18.0,23.1,4.0,6.2,0.638,0.1,0.2,0.308,3.9,6.1,0.647,0.642,1.9,2.5,0.781,2.7,4.5,7.2,1.0,0.7,1.3,1.0,3.1,9.9,2023,35.93072037631153,0.6780812629023796,1.3561625258047592,0.40322515608845794,0.03225801248707664,0.9999900000999989,12.04817825520692,31.168817675836504,0.030303017184841043,0.056277031914704796,3.0303017184841043,5.62770319147048,0.7056274001612987,0.13419907610429604,9.3,0.6950000000000001,2.388762789235098,0.6931471805599453,2.1041341542702074,0.5306282510621704,0.832909122935104,0.6931471805599453
Orlando Robinson,22.0,31.0,1.0,13.7,1.5,2.9,0.528,0.0,0.2,0.0,1.5,2.7,0.566,0.528,0.7,1.0,0.71,1.5,2.5,4.1,0.8,0.4,0.4,0.5,1.7,3.7,2023,28.029176621038964,0.5538905572139006,1.1077811144278011,0.3448263971503547,0.06896527943007094,1.5999680006399875,13.020799425001497,29.92698545475514,0.029197058980248925,0.029197058980248925,2.919705898024892,2.919705898024892,0.5255470616444806,0.12408750066605792,4.64,0.3450000000000001,1.547562508716013,0.5877866649021191,1.62924053973028,0.33647223662121295,0.33647223662121295,0.4054651081081644
Orlando Robinson,23.0,36.0,7.0,8.4,1.0,2.0,0.5,0.2,0.4,0.533,0.8,1.6,0.491,0.556,0.5,0.7,0.76,0.8,1.6,2.3,0.9,0.2,0.2,0.5,1.0,2.8,2024,33.428531632700434,0.6065831603849203,1.2131663207698407,0.3499982500087499,0.19999900000499998,1.7999640007199857,17.806204393858998,27.3809197846193,0.02380949546488635,0.02380949546488635,2.380949546488635,2.380949546488635,0.5595231434248292,0.11904747732443176,3.7079999999999997,0.32,1.33500106673234,0.6418538861723948,1.1939224684724346,0.18232155679395465,0.18232155679395465,0.4054651081081644
Oscar Tshiebwe,24.0,8.0,0.0,5.3,1.3,2.5,0.5,0.0,0.0,,1.3,2.5,0.5,0.5,0.8,1.0,0.75,1.0,1.0,2.0,0.3,0.3,0.1,0.0,0.4,3.3,2024,55.471593449823686,0.5612225808755752,1.1224451617511504,0.39999840000639997,0.0,29999.999999999996,0.0,37.73577785702292,0.05660366678553437,0.018867888928511458,5.660366678553437,1.8867888928511458,0.8679228907115268,0.07547155571404583,3.2399999999999998,0.225,1.4586150226995167,0.26236426446749106,1.0986122886681098,0.26236426446749106,0.09531017980432487,0.0
Oshae Brissett,22.0,21.0,16.0,24.7,3.5,7.2,0.483,1.6,3.7,0.423,1.9,3.5,0.548,0.593,2.4,3.1,0.769,1.4,4.1,5.5,0.9,0.9,1.0,0.5,1.5,10.9,2021,36.696341418485254,0.6363841237924758,1.2727682475849516,0.43055495756255896,0.5138881751553124,1.7999640007199857,5.516322245893374,22.267197462673092,0.03643723221164688,0.04048581356849653,3.643723221164688,4.048581356849653,0.5789471340295003,0.0607287203527448,9.964,0.7250000000000001,2.4765384001174837,0.6418538861723948,1.8718021769015913,0.6418538861723948,0.6931471805599453,0.4054651081081644
Oshae Brissett,23.0,67.0,25.0,23.3,3.1,7.6,0.411,1.2,3.5,0.35,1.9,4.0,0.465,0.493,1.7,2.4,0.695,1.6,3.7,5.3,1.1,0.7,0.4,0.8,1.7,9.1,2022,40.583673569238805,0.5256463428300107,1.0512926856600213,0.3157890581722919,0.46052570983459234,1.3749828127148411,8.460227939691267,22.746771353317015,0.030042905560984736,0.017167374606276993,3.0042905560984736,1.7167374606276993,0.4549354270663402,0.07296134207667722,10.556,0.675,2.312535423847214,0.7419373447293773,1.840549633397487,0.5306282510621704,0.33647223662121295,0.5877866649021191
Oshae Brissett,24.0,65.0,2.0,16.7,1.9,4.9,0.386,0.7,2.4,0.31,1.2,2.5,0.457,0.461,1.6,2.2,0.717,1.0,2.4,3.4,0.7,0.5,0.2,0.5,1.2,6.1,2023,38.13171369358462,0.5197673487263995,1.039534697452799,0.4489786755537234,0.48979491878588,1.399972000559989,7.85174646396598,20.35926924594656,0.029940101832274354,0.011976040732909742,2.9940101832274353,1.197604073290974,0.40718538491893114,0.07185624439745844,7.0680000000000005,0.44499999999999995,1.9600947840472698,0.5306282510621704,1.4816045409242156,0.4054651081081644,0.18232155679395465,0.4054651081081644
Oshae Brissett,25.0,55.0,1.0,11.5,1.2,2.8,0.444,0.3,1.0,0.273,1.0,1.8,0.541,0.493,0.9,1.5,0.602,1.1,1.8,2.9,0.8,0.3,0.1,0.4,1.0,3.7,2024,33.565188204184174,0.5346805356053884,1.0693610712107768,0.5357123724558127,0.35714158163720844,1.9999500012499687,10.362667454229394,25.217369376200544,0.026086933837448836,0.008695644612482947,2.6086933837448836,0.8695644612482946,0.45217351984911314,0.08695644612482946,4.66,0.3450000000000001,1.547562508716013,0.5877866649021191,1.3609765531356006,0.26236426446749106,0.09531017980432487,0.33647223662121295
Otto Porter Jr.,29.0,8.0,2.0,18.3,1.9,3.8,0.5,0.8,2.1,0.353,1.1,1.6,0.692,0.6,1.0,1.0,1.0,0.8,1.6,2.4,1.0,1.4,0.0,0.5,0.9,5.5,2023,25.901625190368748,0.6485833759826038,1.2971667519652077,0.2631572022178889,0.5526301246575668,1.9999600007999843,10.548500952529636,13.114746931832277,0.07650269043568828,0.0,7.650269043568828,0.0,0.4316937531728125,0.04918030099437104,5.74,0.47500000000000003,1.8718021769015913,0.6931471805599453,1.2237754316221157,0.8754687373538999,0.0,0.4054651081081644
Otto Porter Jr.,28.0,63.0,15.0,22.2,3.1,6.6,0.464,1.3,3.4,0.37,1.8,3.2,0.565,0.56,0.8,1.0,0.803,1.4,4.4,5.7,1.5,1.1,0.5,0.6,1.3,8.2,2022,34.41439891243292,0.5823855363841812,1.1647710727683624,0.151514921947088,0.5151507346200991,2.4999583340277667,7.853392862051228,25.675664110061213,0.04954952722994269,0.022522512377246676,4.954952722994269,2.2522512377246677,0.5720718143820657,0.058558532180841366,9.139999999999999,0.71,2.2192034840549946,0.9162907318741551,1.9021075263969205,0.7419373447293773,0.4054651081081644,0.4700036292457355
Otto Porter Jr.,30.0,15.0,1.0,11.6,0.9,2.2,0.424,0.5,1.5,0.348,0.4,0.7,0.6,0.545,0.2,0.2,1.0,0.4,1.5,1.9,0.5,0.3,0.3,0.1,1.3,2.6,2024,20.586189149836944,0.5681793348805293,1.1363586697610586,0.09090867768782869,0.6818150826587152,4.999500049995,4.1875871541576455,16.379296224744635,0.02586204667064942,0.02586204667064942,2.5862046670649423,2.5862046670649423,0.3620686533890919,0.1120688689061475,2.8880000000000003,0.23,1.2809338454620642,0.4054651081081644,1.0647107369924282,0.26236426446749106,0.26236426446749106,0.09531017980432487
Otto Porter Jr.,27.0,28.0,6.0,21.6,3.5,8.1,0.432,1.4,3.7,0.375,2.1,4.4,0.48,0.518,1.3,1.5,0.857,1.0,4.4,5.4,2.0,0.6,0.1,0.9,1.5,9.7,2021,44.72220151749929,0.5536523360133151,1.1073046720266302,0.18518495656178205,0.45678955951906236,2.222197531138543,9.316760541655754,24.99998842593128,0.027777764917701425,0.0046296274862835714,2.7777764917701426,0.46296274862835707,0.5601849258403123,0.06944441229425356,11.66,0.885,2.3702437414678603,1.0986122886681098,1.8562979903656263,0.4700036292457355,0.09531017980432487,0.6418538861723948
Ousmane Dieng,19.0,39.0,1.0,14.6,1.9,4.6,0.42,0.7,2.5,0.265,1.3,2.1,0.602,0.492,0.4,0.6,0.652,0.5,2.2,2.7,1.2,0.4,0.2,0.7,1.1,4.9,2023,38.10956293865552,0.5036996223280792,1.0073992446561584,0.13043449905543686,0.5434770793976536,1.7142612248396454,12.580854455689332,18.493138018398618,0.027397241508738696,0.013698620754369348,2.7397241508738692,1.3698620754369346,0.3972600018767111,0.07534241414903141,6.764,0.485,1.7749523509116738,0.7884573603642702,1.308332819650179,0.33647223662121295,0.18232155679395465,0.5306282510621704
Ousmane Dieng,20.0,33.0,0.0,11.1,1.5,3.5,0.422,0.6,2.1,0.3,0.8,1.4,0.609,0.513,0.4,0.5,0.875,0.3,1.2,1.5,1.1,0.2,0.2,0.6,0.7,4.0,2024,38.91888385686139,0.537632963352249,1.075265926704498,0.14285673469504373,0.5999982857191837,1.8333027782870288,13.88885673875755,13.513501339187984,0.01801800178558398,0.01801800178558398,1.801800178558398,1.801800178558398,0.3873870383900556,0.06306300624954392,5.42,0.42000000000000004,1.6094379124341003,0.7419373447293773,0.9162907318741551,0.18232155679395465,0.18232155679395465,0.4700036292457355
P.J. Tucker,38.0,31.0,10.0,15.7,0.6,1.6,0.36,0.4,1.1,0.371,0.2,0.5,0.333,0.49,0.1,0.1,1.0,0.9,1.8,2.7,0.5,0.5,0.2,0.3,1.7,1.7,2024,12.38215771837088,0.517028485228192,1.034056970456384,0.06249960937744139,0.6874957031518553,1.6666111129629013,15.432019382616343,17.19744127551511,0.031847113473176134,0.012738845389270455,3.1847113473176134,1.2738845389270455,0.2738851758693148,0.10828018580879885,2.444,0.185,0.9932517730102833,0.4054651081081644,1.308332819650179,0.4054651081081644,0.18232155679395465,0.26236426446749106
P.J. Tucker,37.0,75.0,75.0,25.6,1.3,3.0,0.427,0.7,1.9,0.393,0.5,1.1,0.482,0.549,0.3,0.3,0.826,1.3,2.7,3.9,0.8,0.5,0.2,0.6,2.4,3.5,2023,14.578119305422147,0.5587466195829515,1.117493239165903,0.09999966666777776,0.6333312222292592,1.3333111114814755,16.077127338887088,15.234369049074589,0.019531242370608447,0.00781249694824338,1.9531242370608448,0.7812496948243379,0.25781239929203154,0.09374996337892055,4.532,0.3350000000000001,1.5040773967762742,0.5877866649021191,1.589235205116581,0.4054651081081644,0.18232155679395465,0.4700036292457355
P.J. Tucker,35.0,52.0,33.0,26.1,1.3,3.4,0.373,0.8,2.3,0.336,0.5,1.1,0.448,0.486,0.4,0.5,0.75,1.0,2.9,3.9,1.2,0.8,0.4,0.8,2.4,3.7,2021,16.93485941193126,0.5110483120212375,1.022096624042475,0.14705839100473234,0.6764685986217687,1.4999812502343721,18.09950656220235,14.942523010527582,0.030651329252364273,0.015325664626182137,3.0651329252364268,1.5325664626182134,0.26819913095818737,0.0919539877570928,5.62,0.42500000000000004,1.547562508716013,0.7884573603642702,1.589235205116581,0.5877866649021191,0.33647223662121295,0.5877866649021191
P.J. Tucker,36.0,71.0,70.0,27.9,2.9,6.0,0.484,1.1,2.7,0.415,1.8,3.3,0.54,0.577,0.6,0.9,0.738,1.4,4.0,5.5,2.1,0.8,0.2,0.9,2.3,7.6,2022,26.150528261459407,0.5941203969349642,1.1882407938699284,0.14999975000041668,0.4499992500012501,2.3333074076954703,12.335509408567148,19.713254583062874,0.028673824848091455,0.007168456212022864,2.8673824848091454,0.7168456212022863,0.42652314461536034,0.08243724643826292,9.396,0.8,2.151762203259462,1.1314021114911006,1.8718021769015913,0.5877866649021191,0.18232155679395465,0.6418538861723948
P.J. Washington,25.0,73.0,45.0,30.4,4.8,11.1,0.436,1.8,5.7,0.32,3.0,5.5,0.558,0.518,1.4,2.0,0.683,1.2,4.5,5.6,1.9,1.0,0.8,1.3,2.3,12.9,2024,43.684196156514425,0.5383968794683811,1.0767937589367622,0.18018001785583979,0.5135130508891433,1.461527219021392,9.789149255158692,18.421046572024157,0.032894726021471705,0.026315780817177364,3.2894726021471707,2.6315780817177363,0.46052616430060384,0.07565786984938491,15.180000000000001,1.025,2.631888840136646,1.0647107369924282,1.8870696490323797,0.6931471805599453,0.5877866649021191,0.832909122935104
